NL,BE,FR,DE,DK,ES,PT,AT,IT,GB,IE,NO,SE,FI,PL,CH,LT,LV,EE,CZ,HU,RO,SK,SI,BG,HR,RS,GR
366731,293130,1859252,1711312,105599,816593,149730,234658,998499,1205243,87342,478432,476522,280295,477482,207885,33940,22966,26913,213447,120475,176840,85226,42521,115148,54643,139583,168797
358272,272315,1758835,1660951,106276,820433,152014,239964,983654,1101448,85297,448797,473885,272636,477228,200667,35010,23838,27280,214837,120762,174831,84966,42167,110019,53633,137873,156973
349693,261829,1607017,1581379,103067,796671,150883,226134,969336,1101889,85146,442855,459209,264283,474476,193003,35005,23369,27021,202072,116980,175686,82846,41660,108807,53594,137211,156587
314325,226805,1395296,1345518,94052,713512,133562,197659,805737,944147,79653,425870,426495,249635,428435,172464,31374,21058,24230,175744,108347,163797,75602,37535,104554,50108,129893,157248
306940,232496,1485246,1270406,92387,664889,123823,184399,716097,977136,74615,427867,422961,245955,380544,177473,30345,20436,23866,167220,104790,151527,72500,35725,104245,48516,128924,152020
342756,245497,1510016,1510070,103675,783689,147666,223747,927994,985612,80714,461015,476426,259598,455085,202295,34574,22603,26428,190465,111877,170446,78409,40997,108543,57311,141993,162006
343139,238219,1409319,1457382,105796,779122,146715,215669,912104,976489,80924,473804,487586,257909,468070,186784,35012,22743,25533,188985,109009,172672,77390,40002,110216,56823,145613,176625
336505,233806,1464780,1364662,97386,756914,146540,200318,882882,941297,81463,440987,435164,245434,460028,178710,34845,22518,24796,168180,106342,168196,73832,39219,112438,56843,150223,179462
327758,231079,1590351,1212227,89572,674701,129263,174977,717072,990617,75223,458979,435885,233822,359313,187063,28800,19113,21970,143512,96803,153961,65124,36110,104274,52495,141931,170906
294723,212260,1435400,1172106,90787,591537,113972,174601,608764,940386,70646,413826,431458,243826,319237,172578,26835,18292,23023,148971,90321,133902,60745,30890,98250,45019,140779,156214
289376,213037,1504730,1166290,80370,646220,123052,177081,616688,842561,65915,378064,386421,237720,330760,172956,27550,19829,22791,152218,89276,140187,62742,31972,103895,47725,140333,156986
297223,208384,1437769,1163702,92559,640173,126789,173343,647382,962632,71167,429116,431707,242505,347463,177680,28640,20178,23606,151173,93886,142917,65661,32242,109671,46623,136494,163015
326346,223306,1668749,1325513,91387,766859,147525,199314,787044,934058,74483,419752,433412,264047,411625,201503,32620,22210,25209,170174,99926,155954,71364,35893,113237,53027,142864,175638
327224,230843,1689305,1309879,96465,751501,145340,201839,803918,926830,76320,423294,432666,258538,419676,202857,32433,21932,24239,165905,98690,156532,71244,36098,114071,55364,145376,174875
320637,219595,1680708,1297701,92400,739236,145727,198567,785313,993519,75942,459139,435044,265095,426045,197185,33169,21692,25801,159979,103386,153548,71608,35449,108732,52541,141373,178831
312486,227665,1693303,1230018,88562,697986,129558,187853,715898,930825,70960,419810,429650,269202,392738,191088,33577,20864,25496,155010,102691,150521,70635,33840,104687,49843,137289,153960
